web-scraper-order,web-scraper-start-url,nama-resto,nama-resto-href,nama-makanan,harga-makanan,detail-makanan
"1520910514-2549","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Sudirman Park","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-sudirman-park","Es Doger","Rp. 660,000",""
"1520910451-2246","https://www.pumasera.com/content/restaurant","Restoran Tio Ciu Mangga Besar","https://www.pumasera.com/content/restaurant/detail/restoran-tio-ciu-mangga-besar","Jagung Muda","Rp. 17,600","Pax"
"1520909658-1462","https://www.pumasera.com/content/restaurant","Teo Chew Palace","https://www.pumasera.com/content/restaurant/detail/teo-chew-palace","Sayap Angsa Teo Chew","Rp. 48,510","Small"
"1520910451-2116","https://www.pumasera.com/content/restaurant","Restoran Tio Ciu Mangga Besar","https://www.pumasera.com/content/restaurant/detail/restoran-tio-ciu-mangga-besar","Ikan Gurame Goreng","Rp. 121,000","Reguler"
"1520911190-3673","https://www.pumasera.com/content/restaurant","Pang Garden","https://www.pumasera.com/content/restaurant/detail/pang-garden","Kwetiau Siram Sapi","Rp. 25,000",""
"1520911312-3892","https://www.pumasera.com/content/restaurant","Otak Otak Ibu Elly Khas Makassar","https://www.pumasera.com/content/restaurant/detail/otak-otak-ibu-elly-khas-makassar","Juice belimbing","Rp. 10,000",""
"1520910020-1593","https://www.pumasera.com/content/restaurant","Sop Buntut Mangga Besar","https://www.pumasera.com/content/restaurant/detail/sop-buntut-mangga-besar","Nasi","Rp. 7,000",""
"1520910325-1837","https://www.pumasera.com/content/restaurant","Santap Malam Awong Pecenongan","https://www.pumasera.com/content/restaurant/detail/santap-malam-awong-pecenongan","Ayam Cah Jamur","Rp. 42,000",""
"1520910325-1902","https://www.pumasera.com/content/restaurant","Santap Malam Awong Pecenongan","https://www.pumasera.com/content/restaurant/detail/santap-malam-awong-pecenongan","Angsio Tahu Udang","Rp. 50,000",""
"1520910451-2104","https://www.pumasera.com/content/restaurant","Restoran Tio Ciu Mangga Besar","https://www.pumasera.com/content/restaurant/detail/restoran-tio-ciu-mangga-besar","Mun Kakap Tahu Tausi","Rp. 88,000","Reguler"
"1520910514-2435","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Sudirman Park","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-sudirman-park","Gulai Tunjang","Rp. 18,700",""
"1520909321-1160","https://www.pumasera.com/content/restaurant","Warung Leko","https://www.pumasera.com/content/restaurant/detail/warung-leko","Paket 49-1","Rp. 53,900","Nasi,Iga Penyet 2 Pcs,Tahu&Tempe,Lalapan&Sambal"
"1520910761-3121","https://www.pumasera.com/content/restaurant","Rempa Manado","https://www.pumasera.com/content/restaurant/detail/rempa-manado","Paket Regular 3","Rp. 45,000","Nasi+Ayam Goreng / Bakar+Kangkung Tumis Bunga Pepaya+Perkedel Jagung+Sambal Rica"
"1520910637-2740","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Kebon Jeruk","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-kebon-jeruk","Juice Nanas","Rp. 16,500",""
"1520910700-2849","https://www.pumasera.com/content/restaurant","Resto Mandala","https://www.pumasera.com/content/restaurant/detail/resto-mandala","Ayam cah sayur asin","Rp. 79,200",""
"1520909321-1159","https://www.pumasera.com/content/restaurant","Warung Leko","https://www.pumasera.com/content/restaurant/detail/warung-leko","Paket 39-4","Rp. 42,900","Nasi,Oseng Shemgkel Cabe Ijo, Tahu&Tempe, Lalapan&Sambal"
"1520910325-1850","https://www.pumasera.com/content/restaurant","Santap Malam Awong Pecenongan","https://www.pumasera.com/content/restaurant/detail/santap-malam-awong-pecenongan","Hati Babi Cah Caisim","Rp. 48,000",""
"1520910451-2347","https://www.pumasera.com/content/restaurant","Restoran Tio Ciu Mangga Besar","https://www.pumasera.com/content/restaurant/detail/restoran-tio-ciu-mangga-besar","Sekba (Kuping,Lidah,Tahu)","Rp. 60,500","Pax"
"1520910700-3073","https://www.pumasera.com/content/restaurant","Resto Mandala","https://www.pumasera.com/content/restaurant/detail/resto-mandala","Kentang goreng","Rp. 26,400",""
"1520909658-1362","https://www.pumasera.com/content/restaurant","Teo Chew Palace","https://www.pumasera.com/content/restaurant/detail/teo-chew-palace","BBQ Kombinasi 2 macam","Rp. 106,260","Small"
"1520910885-3348","https://www.pumasera.com/content/restaurant","Puput Chinese Food Setiabudi","https://www.pumasera.com/content/restaurant/detail/puput-chinese-food-setiabudi","Sop Jagung Asparagus Kepiting","Rp. 50,820",""
"1520909960-1580","https://www.pumasera.com/content/restaurant","Sop Kaki Kambing Dudung Roxy","https://www.pumasera.com/content/restaurant/detail/sop-kaki-kambing-dudung-roxy","Soto Betawi","Rp. 65,000","per pax"
"1520910885-3408","https://www.pumasera.com/content/restaurant","Puput Chinese Food Setiabudi","https://www.pumasera.com/content/restaurant/detail/puput-chinese-food-setiabudi","Kwetiau Siram Sapi/Udang","Rp. 46,200",""
"1520910451-2279","https://www.pumasera.com/content/restaurant","Restoran Tio Ciu Mangga Besar","https://www.pumasera.com/content/restaurant/detail/restoran-tio-ciu-mangga-besar","Bubur Udang","Rp. 33,000","Pax"
"1520909321-1083","https://www.pumasera.com/content/restaurant","Warung Leko","https://www.pumasera.com/content/restaurant/detail/warung-leko","Baso Sapi","Rp. 25,300",""
"1520910700-3107","https://www.pumasera.com/content/restaurant","Resto Mandala","https://www.pumasera.com/content/restaurant/detail/resto-mandala","Juice nanas","Rp. 0",""
"1520910082-1645","https://www.pumasera.com/content/restaurant","Sop Buntut Ibu Samino","https://www.pumasera.com/content/restaurant/detail/sop-buntut-ibu-samino","Ayam Biasa Goreng Kremes+Nasi","Rp. 26,000",""
"1520910451-2383","https://www.pumasera.com/content/restaurant","Restoran Tio Ciu Mangga Besar","https://www.pumasera.com/content/restaurant/detail/restoran-tio-ciu-mangga-besar","Telor Goreng Caipo","Rp. 33,000","Reguler"
"1520910761-3136","https://www.pumasera.com/content/restaurant","Rempa Manado","https://www.pumasera.com/content/restaurant/detail/rempa-manado","Paket Premium 3","Rp. 80,000","Nasi+Cakalang Woku+Ayam Rabe Rica+Kangkung Tumis Bunga Pepaya+Terong Balado+Perkedel Jagung+Sambal Dabu-dabu+Puding+Kerupuk+Buah+Air Mineral 330ml"
"1520909658-1415","https://www.pumasera.com/content/restaurant","Teo Chew Palace","https://www.pumasera.com/content/restaurant/detail/teo-chew-palace","Sup Misna Irisan Angsa(S)","Rp. 71,610",""
"1520910885-3379","https://www.pumasera.com/content/restaurant","Puput Chinese Food Setiabudi","https://www.pumasera.com/content/restaurant/detail/puput-chinese-food-setiabudi","Tahu Hotplate Udang Saos Sichuan","Rp. 45,045",""
"1520910451-2235","https://www.pumasera.com/content/restaurant","Restoran Tio Ciu Mangga Besar","https://www.pumasera.com/content/restaurant/detail/restoran-tio-ciu-mangga-besar","Tito Babi","Rp. 44,000","Pax"
"1520910637-2711","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Kebon Jeruk","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-kebon-jeruk","Perkedel","Rp. 8,800",""
"1520910946-3457","https://www.pumasera.com/content/restaurant","Pondok Nasi Kebuli Ibu Hanna","https://www.pumasera.com/content/restaurant/detail/pondok-nasi-kebuli-ibu-hanna","Nasi Kebuli Polos","Rp. 15,000",""
"1520910020-1583","https://www.pumasera.com/content/restaurant","Sop Buntut Mangga Besar","https://www.pumasera.com/content/restaurant/detail/sop-buntut-mangga-besar","Sop Buntut","Rp. 68,000",""
"1520911190-3656","https://www.pumasera.com/content/restaurant","Pang Garden","https://www.pumasera.com/content/restaurant/detail/pang-garden","Nasi + Cumi Goreng Tepung","Rp. 23,000","Bonus: Capcay+Teh/Es Teh/Aqua Gelas"
"1520910700-3005","https://www.pumasera.com/content/restaurant","Resto Mandala","https://www.pumasera.com/content/restaurant/detail/resto-mandala","Sapi masak kecap","Rp. 96,000",""
"1520909303-966","https://www.pumasera.com/content/restaurant","Warung Tekko","https://www.pumasera.com/content/restaurant/detail/warung-tekko","Nasi Goreng Kampung","Rp. 38,500",""
"1520910885-3300","https://www.pumasera.com/content/restaurant","Puput Chinese Food Setiabudi","https://www.pumasera.com/content/restaurant/detail/puput-chinese-food-setiabudi","Ayam Goreng Copacabana / Pedas","Rp. 51,975",""
"1520910514-2544","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Sudirman Park","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-sudirman-park","Es Tebak","Rp. 19,800",""
"1520909658-1489","https://www.pumasera.com/content/restaurant","Teo Chew Palace","https://www.pumasera.com/content/restaurant/detail/teo-chew-palace","Talas Manis Gingko","Rp. 43,890",""
"1520910451-2319","https://www.pumasera.com/content/restaurant","Restoran Tio Ciu Mangga Besar","https://www.pumasera.com/content/restaurant/detail/restoran-tio-ciu-mangga-besar","Cumi Cah Jagung","Rp. 88,000","Reguler"
"1520909414-1211","https://www.pumasera.com/content/restaurant","Warteg Warmo","https://www.pumasera.com/content/restaurant/detail/warteg-warmo","Babat sate","Rp. 13,000",""
"1520910946-3458","https://www.pumasera.com/content/restaurant","Pondok Nasi Kebuli Ibu Hanna","https://www.pumasera.com/content/restaurant/detail/pondok-nasi-kebuli-ibu-hanna","Nasi Goreng Kambing","Rp. 38,000",""
"1520911067-3602","https://www.pumasera.com/content/restaurant","Pempek Pak Raden","https://www.pumasera.com/content/restaurant/detail/pempek-pak-raden","Model","Rp. 22,000",""
"1520909658-1498","https://www.pumasera.com/content/restaurant","Teo Chew Palace","https://www.pumasera.com/content/restaurant/detail/teo-chew-palace","Ubi Goreng Dengan Gula(porsi)","Rp. 32,340",""
"1520910700-2892","https://www.pumasera.com/content/restaurant","Resto Mandala","https://www.pumasera.com/content/restaurant/detail/resto-mandala","Kakap asam manis","Rp. 96,000",""
"1520911007-3565","https://www.pumasera.com/content/restaurant","Pondok Mutiara 68","https://www.pumasera.com/content/restaurant/detail/pondok-mutiara-68","Sup Asparagus / Jagung Kepiting","Rp. 77,000","Porsi Sedang (4 orang)"
"1520909303-935","https://www.pumasera.com/content/restaurant","Warung Tekko","https://www.pumasera.com/content/restaurant/detail/warung-tekko","Cumi Penyet","Rp. 44,000",""
"1520910700-3034","https://www.pumasera.com/content/restaurant","Resto Mandala","https://www.pumasera.com/content/restaurant/detail/resto-mandala","Mie baso sapi","Rp. 39,600",""
"1520911312-3834","https://www.pumasera.com/content/restaurant","Otak Otak Ibu Elly Khas Makassar","https://www.pumasera.com/content/restaurant/detail/otak-otak-ibu-elly-khas-makassar","Ikan Gurame Sup asam","Rp. 65,000","Per Ekor"
"1520911190-3715","https://www.pumasera.com/content/restaurant","Pang Garden","https://www.pumasera.com/content/restaurant/detail/pang-garden","Udang Kungpao","Rp. 28,000",""
"1520910325-1868","https://www.pumasera.com/content/restaurant","Santap Malam Awong Pecenongan","https://www.pumasera.com/content/restaurant/detail/santap-malam-awong-pecenongan","Ikan Gurame Asam Manis","Rp. 95,000",""
"1520909321-1108","https://www.pumasera.com/content/restaurant","Warung Leko","https://www.pumasera.com/content/restaurant/detail/warung-leko","Cah Taoge Polos","Rp. 23,100",""
"1520910142-1722","https://www.pumasera.com/content/restaurant","Sheik Kebab","https://www.pumasera.com/content/restaurant/detail/sheik-kebab","Coffe Less Sugar Bottle @270 ml","Rp. 18,000",""
"1520909960-1574","https://www.pumasera.com/content/restaurant","Sop Kaki Kambing Dudung Roxy","https://www.pumasera.com/content/restaurant/detail/sop-kaki-kambing-dudung-roxy","Torpedo","Rp. 35,000",""
"1520910885-3433","https://www.pumasera.com/content/restaurant","Puput Chinese Food Setiabudi","https://www.pumasera.com/content/restaurant/detail/puput-chinese-food-setiabudi","Teh Susu /Es Teh Susu","Rp. 13,860",""
"1520910387-2029","https://www.pumasera.com/content/restaurant","Sandwich Bakar Pesanggrahan","https://www.pumasera.com/content/restaurant/detail/sandwich-bakar-pesanggrahan","Sausage","Rp. 19,800",""
"1520910387-2047","https://www.pumasera.com/content/restaurant","Sandwich Bakar Pesanggrahan","https://www.pumasera.com/content/restaurant/detail/sandwich-bakar-pesanggrahan","Nutty Caramel","Rp. 27,500",""
"1520910451-2145","https://www.pumasera.com/content/restaurant","Restoran Tio Ciu Mangga Besar","https://www.pumasera.com/content/restaurant/detail/restoran-tio-ciu-mangga-besar","Kwetiau Siram Kailan Sapi","Rp. 55,000","Pax"
"1520909414-1244","https://www.pumasera.com/content/restaurant","Warteg Warmo","https://www.pumasera.com/content/restaurant/detail/warteg-warmo","Telor ceplok balado","Rp. 4,000",""
"1520909535-1315","https://www.pumasera.com/content/restaurant","Tinoor Makmur","https://www.pumasera.com/content/restaurant/detail/tinoor-makmur","Sate B2 Manis","Rp. 6,000","Per tusuk"
"1520910264-1811","https://www.pumasera.com/content/restaurant","Sarimande Metropolitan","https://www.pumasera.com/content/restaurant/detail/sarimande-metropolitan","Juice Belimbing","Rp. 17,600",""
"1520910451-2102","https://www.pumasera.com/content/restaurant","Restoran Tio Ciu Mangga Besar","https://www.pumasera.com/content/restaurant/detail/restoran-tio-ciu-mangga-besar","Ikan Gurame Tahu Tausi","Rp. 121,000","Reguler"
"1520910637-2746","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Kebon Jeruk","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-kebon-jeruk","Juice Apel","Rp. 16,500",""
"1520909321-1103","https://www.pumasera.com/content/restaurant","Warung Leko","https://www.pumasera.com/content/restaurant/detail/warung-leko","Mie Kluntung Jawa Special","Rp. 50,600","Extra Iga + Telur"
"1520910264-1804","https://www.pumasera.com/content/restaurant","Sarimande Metropolitan","https://www.pumasera.com/content/restaurant/detail/sarimande-metropolitan","Telur Ikan Gulai/Bakar","Rp. 18,700",""
"1520910082-1622","https://www.pumasera.com/content/restaurant","Sop Buntut Ibu Samino","https://www.pumasera.com/content/restaurant/detail/sop-buntut-ibu-samino","Sop Iga Bakar+Nasi","Rp. 50,000",""
"1520909658-1484","https://www.pumasera.com/content/restaurant","Teo Chew Palace","https://www.pumasera.com/content/restaurant/detail/teo-chew-palace","HK Kailan(S)","Rp. 71,610",""
"1520909658-1497","https://www.pumasera.com/content/restaurant","Teo Chew Palace","https://www.pumasera.com/content/restaurant/detail/teo-chew-palace","Es Mangga Jeruk Bali Dengan Sago","Rp. 32,340",""
"1520909303-1006","https://www.pumasera.com/content/restaurant","Warung Tekko","https://www.pumasera.com/content/restaurant/detail/warung-tekko","Sekoteng","Rp. 16,500",""
"1520910700-2903","https://www.pumasera.com/content/restaurant","Resto Mandala","https://www.pumasera.com/content/restaurant/detail/resto-mandala","Kakap masak cabe hijau","Rp. 96,000",""
"1520910142-1727","https://www.pumasera.com/content/restaurant","Sheik Kebab","https://www.pumasera.com/content/restaurant/detail/sheik-kebab","Kebab Big Jumbo + Cheese","Rp. 21,000",""
"1520909658-1368","https://www.pumasera.com/content/restaurant","Teo Chew Palace","https://www.pumasera.com/content/restaurant/detail/teo-chew-palace","Ayam Kampung K.Asin","Rp. 286,440","Utuh"
"1520910637-2708","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Kebon Jeruk","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-kebon-jeruk","Telor Gulai","Rp. 8,800",""
"1520909303-1019","https://www.pumasera.com/content/restaurant","Warung Tekko","https://www.pumasera.com/content/restaurant/detail/warung-tekko","Es Mangga Kelapa","Rp. 18,700",""
"1520911007-3590","https://www.pumasera.com/content/restaurant","Pondok Mutiara 68","https://www.pumasera.com/content/restaurant/detail/pondok-mutiara-68","Juice Tomat","Rp. 15,400",""
"1520910325-1905","https://www.pumasera.com/content/restaurant","Santap Malam Awong Pecenongan","https://www.pumasera.com/content/restaurant/detail/santap-malam-awong-pecenongan","Nasi Goreng Special","Rp. 38,000",""
"1520910325-1880","https://www.pumasera.com/content/restaurant","Santap Malam Awong Pecenongan","https://www.pumasera.com/content/restaurant/detail/santap-malam-awong-pecenongan","Kepiting Saus Asam Manis","Rp. 1","Please Call"
"1520911312-3893","https://www.pumasera.com/content/restaurant","Otak Otak Ibu Elly Khas Makassar","https://www.pumasera.com/content/restaurant/detail/otak-otak-ibu-elly-khas-makassar","Juice jambu","Rp. 10,000",""
"1520909658-1354","https://www.pumasera.com/content/restaurant","Teo Chew Palace","https://www.pumasera.com/content/restaurant/detail/teo-chew-palace","Ubur-Ubur","Rp. 63,525","Medium: Rp.95.862
Large: Rp.127.050"
"1520910700-2843","https://www.pumasera.com/content/restaurant","Resto Mandala","https://www.pumasera.com/content/restaurant/detail/resto-mandala","Ayam nanking","Rp. 90,000",""
